Write successWrite successLeft Mouse Down; Time: 147678.887; Location(873.9, 369.6), Pressure: 1.000
Mouse Moved; Time: 554.555; Location(648.1, 399.0), Pressure: 0.000
Mouse Moved; Time: 554.564; Location(646.0, 399.0), Pressure: 0.000
Mouse Moved; Time: 554.572; Location(644.4, 399.0), Pressure: 0.000
Mouse Moved; Time: 554.580; Location(642.3, 399.0), Pressure: 0.000
Mouse Moved; Time: 554.587; Location(640.7, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.595; Location(639.2, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.603; Location(637.6, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.612; Location(636.1, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.620; Location(635.0, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.628; Location(634.0, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.636; Location(632.4, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.643; Location(631.4, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.651; Location(630.8, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.659; Location(629.7, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.668; Location(629.1, 398.6), Pressure: 0.000
Mouse Moved; Time: 554.676; Location(628.5, 399.2), Pressure: 0.000
Mouse Moved; Time: 554.683; Location(627.9, 399.6), Pressure: 0.000
Mouse Moved; Time: 554.691; Location(627.3, 400.2), Pressure: 0.000
Mouse Moved; Time: 554.699; Location(627.0, 400.4), Pressure: 0.000
Mouse Moved; Time: 554.707; Location(626.4, 401.1), Pressure: 0.000
Mouse Moved; Time: 554.716; Location(626.1, 401.7), Pressure: 0.000
Mouse Moved; Time: 554.724; Location(626.1, 401.9), Pressure: 0.000
Mouse Moved; Time: 554.732; Location(626.1, 402.2), Pressure: 0.000
Mouse Moved; Time: 554.739; Location(626.1, 402.5), Pressure: 0.000
Mouse Moved; Time: 554.748; Location(626.1, 402.7), Pressure: 0.000
Mouse Moved; Time: 554.756; Location(626.1, 403.0), Pressure: 0.000
Mouse Moved; Time: 554.764; Location(626.1, 403.3), Pressure: 0.000
Mouse Moved; Time: 554.773; Location(626.1, 403.6), Pressure: 0.000
Mouse Moved; Time: 554.788; Location(626.3, 403.6), Pressure: 0.000
Mouse Moved; Time: 554.797; Location(627.4, 403.6), Pressure: 0.000
Mouse Moved; Time: 554.804; Location(628.9, 403.6), Pressure: 0.000
Mouse Moved; Time: 554.813; Location(630.5, 403.6), Pressure: 0.000
Write successLeft Mouse Down; Time: 578.385; Location(848.1, 201.8), Pressure: 1.000
Left Mouse Dragged; Time: 578.385; Location(848.1, 201.8), Pressure: 1.000
Left Mouse Up; Time: 578.489; Location(848.1, 201.8), Pressure: 0.000
Mouse Moved; Time: 578.641; Location(842.8, 201.0), Pressure: 0.000
Mouse Moved; Time: 578.648; Location(834.2, 198.2), Pressure: 0.000
Mouse Moved; Time: 578.657; Location(823.9, 193.4), Pressure: 0.000
Mouse Moved; Time: 578.665; Location(814.1, 191.1), Pressure: 0.000
Mouse Moved; Time: 578.673; Location(804.4, 187.4), Pressure: 0.000
Mouse Moved; Time: 578.680; Location(794.6, 184.4), Pressure: 0.000
Mouse Moved; Time: 578.689; Location(784.8, 182.9), Pressure: 0.000
Mouse Moved; Time: 578.697; Location(776.3, 181.5), Pressure: 0.000
Mouse Moved; Time: 578.705; Location(767.7, 180.7), Pressure: 0.000
Mouse Moved; Time: 578.713; Location(748.8, 180.7), Pressure: 0.000
Mouse Moved; Time: 578.720; Location(729.8, 179.8), Pressure: 0.000
Mouse Moved; Time: 578.728; Location(714.2, 179.8), Pressure: 0.000
Mouse Moved; Time: 578.737; Location(698.7, 179.8), Pressure: 0.000
Mouse Moved; Time: 578.744; Location(683.1, 184.3), Pressure: 0.000
Mouse Moved; Time: 578.752; Location(668.5, 190.7), Pressure: 0.000
Mouse Moved; Time: 578.762; Location(655.7, 197.5), Pressure: 0.000
Mouse Moved; Time: 578.770; Location(642.9, 206.7), Pressure: 0.000
Mouse Moved; Time: 578.777; Location(638.5, 211.7), Pressure: 0.000
Mouse Moved; Time: 578.786; Location(622.3, 227.9), Pressure: 0.000
Mouse Moved; Time: 578.794; Location(619.9, 233.2), Pressure: 0.000
Mouse Moved; Time: 578.802; Location(610.6, 251.9), Pressure: 0.000
Mouse Moved; Time: 578.810; Location(608.1, 264.4), Pressure: 0.000
Mouse Moved; Time: 578.818; Location(608.1, 276.9), Pressure: 0.000
Mouse Moved; Time: 578.825; Location(608.1, 290.9), Pressure: 0.000
Mouse Moved; Time: 578.833; Location(620.9, 315.3), Pressure: 0.000
Mouse Moved; Time: 578.841; Location(636.6, 334.4), Pressure: 0.000
Mouse Moved; Time: 578.850; Location(645.3, 342.3), Pressure: 0.000
Mouse Moved; Time: 578.857; Location(664.3, 359.1), Pressure: 0.000
Mouse Moved; Time: 578.866; Location(685.6, 372.6), Pressure: 0.000
Mouse Moved; Time: 578.874; Location(706.1, 383.4), Pressure: 0.000
Mouse Moved; Time: 578.882; Location(714.7, 386.2), Pressure: 0.000
Mouse Moved; Time: 578.890; Location(730.9, 392.0), Pressure: 0.000
Mouse Moved; Time: 578.898; Location(744.9, 395.5), Pressure: 0.000
Mouse Moved; Time: 578.906; Location(757.4, 396.3), Pressure: 0.000
Mouse Moved; Time: 578.913; Location(766.0, 396.3), Pressure: 0.000
Mouse Moved; Time: 578.921; Location(772.3, 396.3), Pressure: 0.000
Mouse Moved; Time: 578.929; Location(776.4, 392.8), Pressure: 0.000
Mouse Moved; Time: 578.937; Location(778.6, 388.4), Pressure: 0.000
Mouse Moved; Time: 578.945; Location(780.1, 378.6), Pressure: 0.000
Mouse Moved; Time: 578.954; Location(780.1, 369.4), Pressure: 0.000
Mouse Moved; Time: 578.962; Location(776.9, 358.3), Pressure: 0.000
Mouse Moved; Time: 578.971; Location(767.3, 343.0), Pressure: 0.000
Mouse Moved; Time: 578.979; Location(754.4, 328.0), Pressure: 0.000
Mouse Moved; Time: 578.987; Location(738.2, 311.8), Pressure: 0.000
Mouse Moved; Time: 578.994; Location(720.9, 296.7), Pressure: 0.000
Mouse Moved; Time: 579.003; Location(704.3, 283.2), Pressure: 0.000
Mouse Moved; Time: 579.010; Location(697.2, 278.2), Pressure: 0.000
Mouse Moved; Time: 579.018; Location(683.4, 270.0), Pressure: 0.000
Mouse Moved; Time: 579.027; Location(669.7, 261.8), Pressure: 0.000
Mouse Moved; Time: 579.035; Location(658.0, 256.8), Pressure: 0.000
Mouse Moved; Time: 579.042; Location(648.2, 253.0), Pressure: 0.000
Mouse Moved; Time: 579.050; Location(640.9, 251.7), Pressure: 0.000
Mouse Moved; Time: 579.058; Location(633.5, 251.0), Pressure: 0.000
Mouse Moved; Time: 579.067; Location(628.2, 251.0), Pressure: 0.000
Mouse Moved; Time: 579.074; Location(623.8, 251.0), Pressure: 0.000
Mouse Moved; Time: 579.082; Location(621.0, 252.4), Pressure: 0.000
Mouse Moved; Time: 579.091; Location(618.2, 256.2), Pressure: 0.000
Mouse Moved; Time: 579.098; Location(616.0, 260.6), Pressure: 0.000
Mouse Moved; Time: 579.107; Location(615.4, 266.9), Pressure: 0.000
Mouse Moved; Time: 579.115; Location(615.4, 279.4), Pressure: 0.000
Mouse Moved; Time: 579.123; Location(615.4, 288.0), Pressure: 0.000
Mouse Moved; Time: 579.131; Location(623.3, 300.2), Pressure: 0.000
Mouse Moved; Time: 579.328; Location(620.1, 299.7), Pressure: 0.000
Mouse Moved; Time: 579.336; Location(613.8, 298.5), Pressure: 0.000
Mouse Moved; Time: 579.344; Location(607.4, 297.8), Pressure: 0.000
Mouse Moved; Time: 579.351; Location(601.1, 297.2), Pressure: 0.000
Mouse Moved; Time: 579.359; Location(595.8, 297.2), Pressure: 0.000
Mouse Moved; Time: 579.368; Location(589.8, 297.2), Pressure: 0.000
Mouse Moved; Time: 579.376; Location(583.5, 297.2), Pressure: 0.000
Mouse Moved; Time: 579.384; Location(571.0, 299.7), Pressure: 0.000
Mouse Moved; Time: 579.392; Location(557.9, 305.0), Pressure: 0.000
Mouse Moved; Time: 579.400; Location(544.1, 312.3), Pressure: 0.000
Mouse Moved; Time: 579.408; Location(531.9, 320.2), Pressure: 0.000
Mouse Moved; Time: 579.416; Location(517.5, 329.7), Pressure: 0.000
Mouse Moved; Time: 579.425; Location(503.2, 340.3), Pressure: 0.000
Mouse Moved; Time: 579.433; Location(488.8, 350.8), Pressure: 0.000
Mouse Moved; Time: 579.440; Location(483.8, 354.6), Pressure: 0.000
Mouse Moved; Time: 579.449; Location(472.4, 363.3), Pressure: 0.000
Mouse Moved; Time: 579.457; Location(462.4, 370.8), Pressure: 0.000
Mouse Moved; Time: 579.464; Location(454.2, 376.8), Pressure: 0.000
Mouse Moved; Time: 579.473; Location(447.0, 381.8), Pressure: 0.000
Mouse Moved; Time: 579.480; Location(444.9, 383.1), Pressure: 0.000
Mouse Moved; Time: 579.488; Location(440.2, 386.1), Pressure: 0.000
Mouse Moved; Time: 579.497; Location(436.3, 388.3), Pressure: 0.000
Mouse Moved; Time: 579.504; Location(433.3, 390.3), Pressure: 0.000
Mouse Moved; Time: 579.513; Location(431.2, 391.6), Pressure: 0.000
Mouse Moved; Time: 579.521; Location(429.0, 392.9), Pressure: 0.000
Mouse Moved; Time: 579.528; Location(428.0, 393.6), Pressure: 0.000
Mouse Moved; Time: 579.537; Location(427.3, 394.6), Pressure: 0.000
Mouse Moved; Time: 579.544; Location(426.7, 395.2), Pressure: 0.000
Mouse Moved; Time: 579.745; Location(426.4, 395.2), Pressure: 0.000
Mouse Moved; Time: 579.753; Location(423.6, 394.3), Pressure: 0.000
Mouse Moved; Time: 579.761; Location(421.5, 393.0), Pressure: 0.000
Mouse Moved; Time: 579.770; Location(418.1, 391.5), Pressure: 0.000
Mouse Moved; Time: 579.778; Location(406.4, 386.5), Pressure: 0.000
Mouse Moved; Time: 579.786; Location(402.0, 384.9), Pressure: 0.000
Mouse Moved; Time: 579.794; Location(387.3, 378.5), Pressure: 0.000
Mouse Moved; Time: 579.802; Location(377.0, 373.7), Pressure: 0.000
Mouse Moved; Time: 579.810; Location(365.4, 368.7), Pressure: 0.000
Mouse Moved; Time: 579.818; Location(351.6, 361.4), Pressure: 0.000
Mouse Moved; Time: 579.826; Location(337.9, 354.1), Pressure: 0.000
Mouse Moved; Time: 579.834; Location(323.5, 344.5), Pressure: 0.000
Mouse Moved; Time: 579.842; Location(309.2, 334.0), Pressure: 0.000
Mouse Moved; Time: 579.850; Location(294.2, 322.0), Pressure: 0.000
Mouse Moved; Time: 579.858; Location(280.3, 309.1), Pressure: 0.000
Mouse Moved; Time: 579.866; Location(264.7, 294.5), Pressure: 0.000
Mouse Moved; Time: 579.874; Location(250.1, 278.9), Pressure: 0.000
Mouse Moved; Time: 579.882; Location(237.2, 265.0), Pressure: 0.000
Mouse Moved; Time: 579.890; Location(224.2, 250.0), Pressure: 0.000
Mouse Moved; Time: 579.898; Location(212.2, 235.1), Pressure: 0.000
Mouse Moved; Time: 579.906; Location(206.5, 228.7), Pressure: 0.000
Mouse Moved; Time: 579.914; Location(197.4, 215.8), Pressure: 0.000
Mouse Moved; Time: 579.922; Location(189.0, 205.8), Pressure: 0.000
Mouse Moved; Time: 579.930; Location(181.5, 195.8), Pressure: 0.000
Mouse Moved; Time: 579.938; Location(174.4, 187.1), Pressure: 0.000
Mouse Moved; Time: 579.946; Location(168.7, 180.0), Pressure: 0.000
Mouse Moved; Time: 579.954; Location(163.0, 173.6), Pressure: 0.000
Mouse Moved; Time: 579.963; Location(161.4, 172.0), Pressure: 0.000
Mouse Moved; Time: 579.971; Location(157.2, 167.8), Pressure: 0.000
Mouse Moved; Time: 579.979; Location(153.4, 165.1), Pressure: 0.000
Mouse Moved; Time: 579.987; Location(150.3, 163.1), Pressure: 0.000
Mouse Moved; Time: 579.995; Location(144.7, 159.9), Pressure: 0.000
Mouse Moved; Time: 580.003; Location(143.1, 159.5), Pressure: 0.000
Mouse Moved; Time: 580.011; Location(140.3, 159.1), Pressure: 0.000
Mouse Moved; Time: 580.019; Location(135.0, 158.5), Pressure: 0.000
Mouse Moved; Time: 580.027; Location(131.4, 158.0), Pressure: 0.000
Mouse Moved; Time: 580.035; Location(127.9, 158.0), Pressure: 0.000
Mouse Moved; Time: 580.043; Location(123.5, 158.0), Pressure: 0.000
Mouse Moved; Time: 580.051; Location(119.1, 158.0), Pressure: 0.000
Mouse Moved; Time: 580.059; Location(114.7, 158.5), Pressure: 0.000
Mouse Moved; Time: 580.067; Location(110.3, 160.2), Pressure: 0.000
Mouse Moved; Time: 580.075; Location(105.9, 162.4), Pressure: 0.000
Mouse Moved; Time: 580.083; Location(102.1, 164.6), Pressure: 0.000
Mouse Moved; Time: 580.091; Location(98.2, 167.3), Pressure: 0.000
Mouse Moved; Time: 580.099; Location(96.5, 168.6), Pressure: 0.000
Mouse Moved; Time: 580.107; Location(90.9, 172.4), Pressure: 0.000
Mouse Moved; Time: 580.115; Location(89.7, 173.5), Pressure: 0.000
Mouse Moved; Time: 580.123; Location(84.7, 177.3), Pressure: 0.000
Mouse Moved; Time: 580.132; Location(83.5, 178.5), Pressure: 0.000
Mouse Moved; Time: 580.139; Location(81.6, 180.8), Pressure: 0.000
Mouse Moved; Time: 580.148; Location(79.9, 182.5), Pressure: 0.000
Mouse Moved; Time: 580.155; Location(78.6, 184.7), Pressure: 0.000
Mouse Moved; Time: 580.165; Location(77.4, 186.7), Pressure: 0.000
Mouse Moved; Time: 580.172; Location(76.4, 190.3), Pressure: 0.000
Mouse Moved; Time: 580.181; Location(75.9, 193.8), Pressure: 0.000
Mouse Moved; Time: 580.189; Location(75.9, 198.2), Pressure: 0.000
Mouse Moved; Time: 580.196; Location(75.9, 203.5), Pressure: 0.000
Mouse Moved; Time: 580.204; Location(75.9, 210.9), Pressure: 0.000
Mouse Moved; Time: 580.212; Location(75.9, 217.2), Pressure: 0.000
Mouse Moved; Time: 580.220; Location(77.1, 223.5), Pressure: 0.000
Mouse Moved; Time: 580.228; Location(78.1, 226.3), Pressure: 0.000
Mouse Moved; Time: 580.236; Location(79.2, 230.7), Pressure: 0.000
Mouse Moved; Time: 580.244; Location(80.6, 233.5), Pressure: 0.000
Mouse Moved; Time: 580.252; Location(81.4, 235.7), Pressure: 0.000
Mouse Moved; Time: 580.260; Location(81.8, 236.7), Pressure: 0.000
Mouse Moved; Time: 580.268; Location(82.1, 237.3), Pressure: 0.000
Mouse Moved; Time: 580.277; Location(82.3, 237.3), Pressure: 0.000
Mouse Moved; Time: 580.285; Location(82.6, 237.3), Pressure: 0.000
Mouse Moved; Time: 580.308; Location(82.3, 236.2), Pressure: 0.000
Mouse Moved; Time: 580.317; Location(80.6, 234.5), Pressure: 0.000
Mouse Moved; Time: 580.325; Location(78.9, 232.8), Pressure: 0.000
Mouse Moved; Time: 580.332; Location(77.2, 231.1), Pressure: 0.000
Mouse Moved; Time: 580.340; Location(74.6, 228.5), Pressure: 0.000
Mouse Moved; Time: 580.348; Location(72.1, 226.0), Pressure: 0.000
Mouse Moved; Time: 580.357; Location(69.9, 224.2), Pressure: 0.000
Mouse Moved; Time: 580.365; Location(68.0, 221.9), Pressure: 0.000
Mouse Moved; Time: 580.373; Location(66.1, 219.5), Pressure: 0.000
Mouse Moved; Time: 580.381; Location(62.8, 216.2), Pressure: 0.000
Mouse Moved; Time: 580.389; Location(60.3, 213.2), Pressure: 0.000
Mouse Moved; Time: 580.397; Location(58.4, 210.9), Pressure: 0.000
Mouse Moved; Time: 580.405; Location(56.4, 207.8), Pressure: 0.000
Mouse Moved; Time: 580.413; Location(53.8, 204.8), Pressure: 0.000
Mouse Moved; Time: 580.421; Location(51.8, 201.7), Pressure: 0.000
Mouse Moved; Time: 580.429; Location(49.6, 197.9), Pressure: 0.000
Mouse Moved; Time: 580.437; Location(48.3, 196.2), Pressure: 0.000
Mouse Moved; Time: 580.446; Location(44.5, 190.5), Pressure: 0.000
Mouse Moved; Time: 580.454; Location(42.0, 187.5), Pressure: 0.000
Mouse Moved; Time: 580.461; Location(40.7, 185.8), Pressure: 0.000
Mouse Moved; Time: 580.469; Location(38.7, 182.7), Pressure: 0.000
Mouse Moved; Time: 580.477; Location(36.8, 180.4), Pressure: 0.000
Mouse Moved; Time: 580.485; Location(35.5, 178.2), Pressure: 0.000
Mouse Moved; Time: 580.494; Location(33.8, 176.5), Pressure: 0.000
Mouse Moved; Time: 580.501; Location(32.5, 174.8), Pressure: 0.000
Mouse Moved; Time: 580.509; Location(31.7, 172.7), Pressure: 0.000
Mouse Moved; Time: 580.518; Location(30.4, 171.0), Pressure: 0.000
Mouse Moved; Time: 580.526; Location(29.5, 168.9), Pressure: 0.000
Mouse Moved; Time: 580.534; Location(28.7, 166.7), Pressure: 0.000
Mouse Moved; Time: 580.542; Location(28.3, 165.2), Pressure: 0.000
Mouse Moved; Time: 580.551; Location(27.9, 163.1), Pressure: 0.000
Mouse Moved; Time: 580.559; Location(27.0, 160.9), Pressure: 0.000
Mouse Moved; Time: 580.566; Location(27.0, 159.4), Pressure: 0.000
Mouse Moved; Time: 580.574; Location(26.6, 157.3), Pressure: 0.000
Mouse Moved; Time: 580.582; Location(26.6, 155.7), Pressure: 0.000
Mouse Moved; Time: 580.590; Location(26.6, 154.2), Pressure: 0.000
Mouse Moved; Time: 580.598; Location(26.6, 152.6), Pressure: 0.000
Mouse Moved; Time: 580.606; Location(26.6, 151.1), Pressure: 0.000
Mouse Moved; Time: 580.614; Location(26.6, 148.9), Pressure: 0.000
Mouse Moved; Time: 580.622; Location(26.6, 147.4), Pressure: 0.000
Mouse Moved; Time: 580.631; Location(26.6, 145.9), Pressure: 0.000
Mouse Moved; Time: 580.638; Location(26.6, 144.3), Pressure: 0.000
Mouse Moved; Time: 580.647; Location(26.6, 142.8), Pressure: 0.000
Mouse Moved; Time: 580.655; Location(26.6, 141.7), Pressure: 0.000
Mouse Moved; Time: 580.663; Location(26.6, 140.2), Pressure: 0.000
Mouse Moved; Time: 580.670; Location(26.6, 139.1), Pressure: 0.000
Mouse Moved; Time: 580.678; Location(26.6, 138.5), Pressure: 0.000
Mouse Moved; Time: 580.686; Location(26.6, 137.9), Pressure: 0.000
Mouse Moved; Time: 580.695; Location(26.6, 137.3), Pressure: 0.000
Mouse Moved; Time: 580.703; Location(26.6, 137.0), Pressure: 0.000
Mouse Moved; Time: 580.711; Location(26.6, 136.8), Pressure: 0.000
Mouse Moved; Time: 580.718; Location(26.3, 136.5), Pressure: 0.000
Mouse Moved; Time: 580.727; Location(26.3, 136.2), Pressure: 0.000
Mouse Moved; Time: 580.744; Location(26.3, 136.0), Pressure: 0.000
Mouse Moved; Time: 580.760; Location(26.1, 136.0), Pressure: 0.000
Mouse Moved; Time: 580.807; Location(25.8, 136.0), Pressure: 0.000
Left Mouse Down; Time: 580.849; Location(25.8, 136.0), Pressure: 1.000
Left Mouse Up; Time: 580.905; Location(25.8, 136.0), Pressure: 0.000
Left Mouse Down; Time: 846.654; Location(822.3, 112.2), Pressure: 1.000
Left Mouse Up; Time: 846.751; Location(822.3, 112.2), Pressure: 0.000
Mouse Moved; Time: 848.411; Location(822.0, 112.2), Pressure: 0.000
Mouse Moved; Time: 848.419; Location(818.5, 112.2), Pressure: 0.000
Mouse Moved; Time: 848.427; Location(814.1, 111.1), Pressure: 0.000
Mouse Moved; Time: 848.435; Location(809.7, 110.0), Pressure: 0.000
Mouse Moved; Time: 848.443; Location(804.4, 108.2), Pressure: 0.000
Mouse Moved; Time: 848.451; Location(799.1, 107.0), Pressure: 0.000
Mouse Moved; Time: 848.459; Location(793.8, 105.9), Pressure: 0.000
Mouse Moved; Time: 848.467; Location(789.4, 104.8), Pressure: 0.000
Mouse Moved; Time: 848.475; Location(782.0, 104.1), Pressure: 0.000
Mouse Moved; Time: 848.483; Location(773.5, 103.4), Pressure: 0.000
Mouse Moved; Time: 848.491; Location(766.1, 103.4), Pressure: 0.000
Mouse Moved; Time: 848.499; Location(759.8, 103.4), Pressure: 0.000
Mouse Moved; Time: 848.507; Location(754.5, 103.4), Pressure: 0.000
Mouse Moved; Time: 848.515; Location(749.8, 106.3), Pressure: 0.000
Mouse Moved; Time: 848.523; Location(745.6, 109.9), Pressure: 0.000
Mouse Moved; Time: 848.531; Location(739.3, 119.4), Pressure: 0.000
Mouse Moved; Time: 848.539; Location(737.2, 127.9), Pressure: 0.000
Mouse Moved; Time: 848.547; Location(736.3, 141.9), Pressure: 0.000
Mouse Moved; Time: 848.555; Location(736.3, 159.1), Pressure: 0.000
Mouse Moved; Time: 848.563; Location(736.3, 192.6), Pressure: 0.000
Mouse Moved; Time: 848.572; Location(744.1, 218.3), Pressure: 0.000
Mouse Moved; Time: 848.580; Location(749.4, 231.4), Pressure: 0.000
Mouse Moved; Time: 848.588; Location(759.8, 257.0), Pressure: 0.000
Mouse Moved; Time: 848.596; Location(771.0, 279.4), Pressure: 0.000
Mouse Moved; Time: 848.604; Location(776.0, 286.5), Pressure: 0.000
Mouse Moved; Time: 848.612; Location(785.6, 300.9), Pressure: 0.000
Mouse Moved; Time: 848.620; Location(795.2, 311.4), Pressure: 0.000
Mouse Moved; Time: 848.628; Location(803.9, 318.5), Pressure: 0.000
Mouse Moved; Time: 848.636; Location(817.6, 326.8), Pressure: 0.000
Mouse Moved; Time: 848.644; Location(822.0, 326.8), Pressure: 0.000
Mouse Moved; Time: 849.247; Location(815.3, 325.5), Pressure: 0.000
Mouse Moved; Time: 849.255; Location(799.7, 321.0), Pressure: 0.000
Mouse Moved; Time: 849.263; Location(783.4, 315.2), Pressure: 0.000
Mouse Moved; Time: 849.271; Location(762.7, 309.0), Pressure: 0.000
Mouse Moved; Time: 849.279; Location(732.8, 300.3), Pressure: 0.000
Mouse Moved; Time: 849.287; Location(701.7, 291.6), Pressure: 0.000
Mouse Moved; Time: 849.295; Location(668.2, 282.6), Pressure: 0.000
Mouse Moved; Time: 849.303; Location(595.3, 262.0), Pressure: 0.000
Mouse Moved; Time: 849.311; Location(518.8, 239.1), Pressure: 0.000
Mouse Moved; Time: 849.319; Location(442.3, 216.1), Pressure: 0.000
Mouse Moved; Time: 849.327; Location(410.2, 205.8), Pressure: 0.000
Mouse Moved; Time: 849.335; Location(344.1, 188.0), Pressure: 0.000
Mouse Moved; Time: 849.343; Location(287.6, 173.0), Pressure: 0.000
Mouse Moved; Time: 849.351; Location(238.5, 160.8), Pressure: 0.000
Mouse Moved; Time: 849.359; Location(221.3, 156.9), Pressure: 0.000
Mouse Moved; Time: 849.368; Location(185.7, 149.3), Pressure: 0.000
Mouse Moved; Time: 849.376; Location(156.9, 144.5), Pressure: 0.000
Mouse Moved; Time: 849.384; Location(147.1, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.392; Location(126.3, 139.9), Pressure: 0.000
Mouse Moved; Time: 849.400; Location(110.7, 138.1), Pressure: 0.000
Mouse Moved; Time: 849.408; Location(105.4, 137.5), Pressure: 0.000
Mouse Moved; Time: 849.416; Location(95.7, 136.7), Pressure: 0.000
Mouse Moved; Time: 849.424; Location(89.4, 135.5), Pressure: 0.000
Mouse Moved; Time: 849.432; Location(84.1, 134.9), Pressure: 0.000
Mouse Moved; Time: 849.440; Location(81.2, 134.4), Pressure: 0.000
Mouse Moved; Time: 849.448; Location(78.4, 134.0), Pressure: 0.000
Mouse Moved; Time: 849.456; Location(77.4, 133.6), Pressure: 0.000
Mouse Moved; Time: 849.464; Location(76.3, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.472; Location(75.3, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.480; Location(74.7, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.488; Location(74.4, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.496; Location(73.4, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.504; Location(72.8, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.512; Location(72.2, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.520; Location(71.1, 133.3), Pressure: 0.000
Mouse Moved; Time: 849.528; Location(70.5, 133.9), Pressure: 0.000
Mouse Moved; Time: 849.536; Location(69.5, 134.6), Pressure: 0.000
Mouse Moved; Time: 849.544; Location(68.4, 135.3), Pressure: 0.000
Mouse Moved; Time: 849.552; Location(67.8, 135.9), Pressure: 0.000
Mouse Moved; Time: 849.560; Location(67.2, 136.5), Pressure: 0.000
Mouse Moved; Time: 849.569; Location(66.6, 137.1), Pressure: 0.000
Mouse Moved; Time: 849.577; Location(66.3, 137.7), Pressure: 0.000
Mouse Moved; Time: 849.585; Location(65.7, 138.0), Pressure: 0.000
Mouse Moved; Time: 849.593; Location(65.4, 138.6), Pressure: 0.000
Mouse Moved; Time: 849.601; Location(64.7, 138.9), Pressure: 0.000
Mouse Moved; Time: 849.609; Location(64.4, 139.6), Pressure: 0.000
Mouse Moved; Time: 849.617; Location(63.8, 139.9), Pressure: 0.000
Mouse Moved; Time: 849.625; Location(63.2, 140.5), Pressure: 0.000
Mouse Moved; Time: 849.633; Location(62.9, 141.1), Pressure: 0.000
Mouse Moved; Time: 849.641; Location(62.3, 141.4), Pressure: 0.000
Mouse Moved; Time: 849.649; Location(61.7, 142.0), Pressure: 0.000
Mouse Moved; Time: 849.657; Location(61.1, 142.3), Pressure: 0.000
Mouse Moved; Time: 849.665; Location(60.4, 142.6), Pressure: 0.000
Mouse Moved; Time: 849.673; Location(59.4, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.681; Location(58.4, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.689; Location(57.3, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.697; Location(55.8, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.705; Location(54.7, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.713; Location(52.6, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.721; Location(51.0, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.729; Location(49.5, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.737; Location(47.9, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.745; Location(46.4, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.754; Location(44.9, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.762; Location(43.3, 143.0), Pressure: 0.000
Mouse Moved; Time: 849.770; Location(42.3, 142.6), Pressure: 0.000
Mouse Moved; Time: 849.778; Location(41.2, 142.3), Pressure: 0.000
Mouse Moved; Time: 849.786; Location(39.7, 141.5), Pressure: 0.000
Mouse Moved; Time: 849.794; Location(38.6, 141.2), Pressure: 0.000
Mouse Moved; Time: 849.802; Location(37.6, 140.5), Pressure: 0.000
Mouse Moved; Time: 849.810; Location(36.6, 139.8), Pressure: 0.000
Mouse Moved; Time: 849.818; Location(35.5, 139.1), Pressure: 0.000
Mouse Moved; Time: 849.826; Location(34.5, 138.8), Pressure: 0.000
Mouse Moved; Time: 849.834; Location(33.9, 138.5), Pressure: 0.000
Mouse Moved; Time: 849.842; Location(33.2, 138.1), Pressure: 0.000
Mouse Moved; Time: 849.850; Location(32.6, 137.8), Pressure: 0.000
Mouse Moved; Time: 849.858; Location(32.4, 137.6), Pressure: 0.000
Mouse Moved; Time: 849.866; Location(32.1, 137.3), Pressure: 0.000
Mouse Moved; Time: 849.874; Location(31.8, 137.0), Pressure: 0.000
Mouse Moved; Time: 849.891; Location(31.6, 137.0), Pressure: 0.000
Mouse Moved; Time: 849.898; Location(31.6, 136.8), Pressure: 0.000
Mouse Moved; Time: 849.907; Location(31.3, 136.8), Pressure: 0.000
Left Mouse Down; Time: 849.940; Location(31.3, 136.8), Pressure: 1.000
